PropertyID,PropertyType,TenureType,GFASqm,Region,AgeOfPropertyYears,MRTProximity,TenantMix,BuildingGrade,GreenMarkCertified,FloorToCeilingHeightM,ExistingLeaseTermRemainingYears,OccupancyRatePct,MonthlyRentPerSqmSGD,NOI_SGD,CapRatePct,ValuationSGD,PricePerSqmSGD,ValuationMethodology,ValuationDate
SG-COM-QF1Q6I,Industrial/Warehouse,99-year Leasehold,1504.5,Outside Central Region,7,>800m,Data centre/specialized use,Prime,True,11.2,8,84.6,18.14,221651.7,7.47,2967225.0,1972.23,Comparable Sales Approach (cross-checked with Income Capitalization),2024-12-18T14:14:09.513364+08:00
SG-COM-CODN17,Retail/Shop,Freehold,356.3,Rest of Central Region,17,Within 400m,Convenience/neighbourhood retail,Basic,False,3.8,1,75.0,75.6,193941.22,4.22,4595764.0,12898.58,Income Capitalization Approach,2025-07-12T16:22:33.513364+08:00
SG-COM-QGNKE2,Retail/Shop,99-year Leasehold,1011.6,Outside Central Region,16,>800m,F&B anchor,Standard,True,4.4,8,92.4,36.44,326986.93,5.22,6264117.0,6192.29,Income Capitalization Approach,2026-03-31T17:04:09.513364+08:00
SG-COM-0KRRP1,Office,99-year Leasehold,1350.9,Outside Central Region,8,400m-800m,SME mixed tenants,Grade A,True,2.9,3,93.4,33.8,409409.59,4.57,8958634.0,6631.6,Income Capitalization Approach,2025-03-14T05:05:45.513364+08:00
SG-COM-ZAI8OQ,Retail/Shop,99-year Leasehold,85.8,Core Central Region,5,Within 400m,Convenience/neighbourhood retail,Basic,False,3.7,6,93.3,187.64,144200.11,3.76,3835109.0,44698.24,Income Capitalization Approach,2025-07-19T20:56:14.513364+08:00
SG-COM-11U7V5,Industrial/Warehouse,99-year Leasehold,10882.1,Rest of Central Region,8,>800m,Data centre/specialized use,Basic,True,9.5,9,86.0,14.93,1341350.28,6.46,20763936.0,1908.08,Comparable Sales Approach (cross-checked with Income Capitalization),2025-08-25T02:23:12.513364+08:00
SG-COM-QHDT6O,Business Park/Mixed-Use,Freehold,3100.2,Outside Central Region,0,>800m,Mixed office-industrial,Standard,True,4.3,5,79.3,26.56,626847.94,5.69,11016660.0,3553.53,Income Capitalization Approach,2025-07-17T18:20:43.513364+08:00
SG-COM-0T32ZM,Retail/Shop,99-year Leasehold,808.1,Rest of Central Region,8,Within 400m,Fashion & lifestyle mix,Standard,True,4.0,9,82.8,132.69,852324.3,4.43,19239826.0,23808.72,Income Capitalization Approach,2025-07-08T02:16:02.513364+08:00
SG-COM-OR3VGJ,Office,99-year Leasehold,1485.9,Rest of Central Region,17,>800m,SME mixed tenants,Grade B,False,2.6,9,87.8,52.62,659031.5,3.9,16898244.0,11372.4,Income Capitalization Approach,2026-01-26T21:18:06.513364+08:00
SG-COM-LV1F0W,Industrial/Warehouse,Freehold,503.6,Outside Central Region,17,400m-800m,Light manufacturing,Standard,True,12.6,7,75.0,13.34,48369.77,6.64,728460.0,1446.51,Comparable Sales Approach (cross-checked with Income Capitalization),2024-11-02T09:16:40.513364+08:00
SG-COM-HFF1IG,Industrial/Warehouse,99-year Leasehold,1340.0,Rest of Central Region,13,400m-800m,Light manufacturing,Standard,False,13.7,10,98.0,18.67,235367.46,6.18,3808535.0,2842.19,Comparable Sales Approach (cross-checked with Income Capitalization),2025-05-24T22:40:46.513364+08:00
SG-COM-PXPUNP,Office,99-year Leasehold,926.2,Outside Central Region,12,>800m,SME mixed tenants,Grade B,False,2.8,6,70.5,25.16,157716.0,4.72,3341441.0,3607.69,Income Capitalization Approach,2026-07-31T18:46:35.513364+08:00
SG-COM-VX04LE,Industrial/Warehouse,999-year Leasehold,5644.5,Rest of Central Region,25,400m-800m,Light manufacturing,Standard,False,8.9,2,84.5,23.61,1081059.02,6.68,16183518.0,2867.13,Comparable Sales Approach (cross-checked with Income Capitalization),2026-01-07T10:43:42.513364+08:00
SG-COM-DYPO0Y,Office,99-year Leasehold,1200.1,Rest of Central Region,10,Within 400m,Single major tenant (MNC),Grade C,False,3.2,10,99.3,55.09,630246.86,4.21,14970234.0,12474.16,Income Capitalization Approach,2026-02-25T01:46:46.513364+08:00
SG-COM-650X6F,Office,Freehold,1417.9,Rest of Central Region,8,>800m,Multi-tenanted corporates,Grade C,True,3.0,6,86.3,43.42,510055.52,3.82,13352239.0,9416.91,Income Capitalization Approach,2024-11-09T02:21:12.513364+08:00
SG-COM-8OIT6E,Office,60-year Leasehold,509.8,Rest of Central Region,15,Within 400m,Multi-tenanted corporates,Grade A,True,2.6,5,94.0,57.88,266273.19,4.05,6574647.0,12896.52,Income Capitalization Approach,2026-04-05T12:38:05.513364+08:00
SG-COM-GXYZ61,Office,99-year Leasehold,1713.0,Core Central Region,25,400m-800m,SME mixed tenants,Grade A,False,3.8,5,86.5,88.99,1265860.68,3.74,33846542.0,19758.64,Income Capitalization Approach,2025-10-28T11:45:09.513364+08:00
SG-COM-3EMZ3N,Industrial/Warehouse,99-year Leasehold,1994.7,Rest of Central Region,16,400m-800m,Data centre/specialized use,Prime,True,9.9,7,83.5,25.54,408372.22,6.52,6263378.0,3140.01,Comparable Sales Approach (cross-checked with Income Capitalization),2025-05-02T11:21:36.513364+08:00
SG-COM-UH5SDU,Retail/Shop,99-year Leasehold,2000.0,Rest of Central Region,7,Within 400m,F&B anchor,Basic,False,5.1,1,67.0,102.07,1313028.48,4.51,29113714.0,14556.86,Income Capitalization Approach,2026-08-02T20:47:06.513364+08:00
SG-COM-JQM44F,Office,99-year Leasehold,1343.0,Rest of Central Region,15,Within 400m,SME mixed tenants,Grade C,False,3.3,6,71.6,53.38,492763.85,4.16,11845285.0,8820.02,Income Capitalization Approach,2026-03-04T20:27:31.513364+08:00
SG-COM-LO4JZB,Retail/Shop,60-year Leasehold,219.0,Outside Central Region,9,>800m,Convenience/neighbourhood retail,Basic,True,3.7,4,87.0,47.15,86241.5,5.54,1556706.0,7108.25,Income Capitalization Approach,2025-04-24T14:14:17.513364+08:00
SG-COM-8MJZWS,Retail/Shop,Freehold,258.7,Core Central Region,11,400m-800m,Fashion & lifestyle mix,Standard,False,3.8,10,81.3,222.9,450057.78,3.74,12033630.0,46515.77,Income Capitalization Approach,2025-10-03T18:28:48.513364+08:00
SG-COM-7PTRGL,Office,99-year Leasehold,7704.3,Core Central Region,2,Within 400m,Single major tenant (MNC),Grade A,True,3.3,9,86.4,103.09,6587713.46,3.65,180485300.0,23426.57,Income Capitalization Approach,2025-10-01T23:05:53.513364+08:00
SG-COM-VE0VX3,Office,Freehold,5092.4,Core Central Region,14,400m-800m,SME mixed tenants,Grade B,True,2.8,1,93.4,105.31,4808506.77,3.72,129260935.0,25383.11,Income Capitalization Approach,2026-04-09T07:42:13.513364+08:00
SG-COM-R20IJP,Industrial/Warehouse,99-year Leasehold,5647.4,Rest of Central Region,10,400m-800m,Data centre/specialized use,Standard,True,8.3,10,98.7,25.72,1376283.49,6.54,21044090.0,3726.33,Comparable Sales Approach (cross-checked with Income Capitalization),2026-06-26T06:10:05.513364+08:00
SG-COM-DT620H,Office,Freehold,692.4,Core Central Region,18,>800m,SME mixed tenants,Grade C,False,3.1,5,69.3,89.11,410476.19,3.78,10859158.0,15683.36,Income Capitalization Approach,2024-10-17T14:41:36.513364+08:00
SG-COM-2EO71F,Industrial/Warehouse,99-year Leasehold,4785.6,Rest of Central Region,7,Within 400m,Light manufacturing,Standard,True,11.1,2,43.1,17.55,347505.77,6.71,4764610.0,995.61,Comparable Sales Approach (cross-checked with Income Capitalization),2024-12-01T23:49:34.513364+08:00
SG-COM-S9QVNR,Office,Freehold,1179.8,Rest of Central Region,20,>800m,Multi-tenanted corporates,Grade C,False,2.8,4,88.0,57.92,577285.77,4.38,13180040.0,11171.42,Income Capitalization Approach,2026-04-12T19:50:25.513364+08:00
SG-COM-SG74DG,Industrial/Warehouse,99-year Leasehold,1106.5,Outside Central Region,34,>800m,Light manufacturing,Standard,True,11.2,2,96.6,14.63,150121.92,7.28,2062114.0,1863.64,Comparable Sales Approach (cross-checked with Income Capitalization),2025-12-24T16:13:28.513364+08:00
SG-COM-XOYB1A,Industrial/Warehouse,99-year Leasehold,8624.1,Outside Central Region,26,>800m,Data centre/specialized use,Prime,False,8.4,1,98.4,14.9,1213853.8,7.06,17193397.0,1993.65,Comparable Sales Approach (cross-checked with Income Capitalization),2025-01-13T03:28:12.513364+08:00
SG-COM-H0MH5V,Office,99-year Leasehold,717.5,Rest of Central Region,19,Within 400m,Single major tenant (MNC),Grade C,False,3.2,6,89.9,59.77,370114.49,4.22,8770486.0,12223.67,Income Capitalization Approach,2025-02-24T10:58:55.513364+08:00
SG-COM-K0ERGX,Office,Freehold,1064.7,Outside Central Region,15,400m-800m,Single major tenant (MNC),Grade B,True,3.2,6,76.3,34.1,265936.17,5.02,5297533.0,4975.61,Income Capitalization Approach,2026-06-29T08:15:41.513364+08:00
SG-COM-JIJ35H,Business Park/Mixed-Use,Freehold,3534.8,Outside Central Region,17,>800m,Mixed office-industrial,Standard,True,3.6,2,86.5,27.04,793704.56,5.65,14047868.0,3974.16,Income Capitalization Approach,2026-02-08T23:59:56.513364+08:00
SG-COM-FVX432,Retail/Shop,999-year Leasehold,129.4,Outside Central Region,13,>800m,Convenience/neighbourhood retail,Standard,True,4.1,6,62.9,45.71,35716.38,5.48,651759.0,5036.78,Income Capitalization Approach,2025-03-21T17:57:05.513364+08:00
SG-COM-BBGN04,Retail/Shop,99-year Leasehold,285.2,Core Central Region,23,400m-800m,Fashion & lifestyle mix,Basic,False,3.2,10,62.2,210.86,359091.68,4.11,8737024.0,30634.73,Income Capitalization Approach,2024-09-29T15:24:36.513364+08:00
SG-COM-Z4NWED,Office,60-year Leasehold,2903.1,Core Central Region,38,Within 400m,SME mixed tenants,Grade B,False,2.6,1,95.2,101.92,2704142.61,3.54,60895222.0,20975.93,Income Capitalization Approach,2025-12-04T17:27:49.513364+08:00
SG-COM-3O08UD,Office,99-year Leasehold,1221.3,Rest of Central Region,3,Within 400m,SME mixed tenants,Grade B,True,3.5,2,97.4,66.25,756551.38,4.33,17472318.0,14306.33,Income Capitalization Approach,2025-04-16T10:00:12.513364+08:00
SG-COM-X2JPW0,Retail/Shop,60-year Leasehold,313.9,Core Central Region,16,Within 400m,Convenience/neighbourhood retail,Standard,False,3.1,4,87.7,211.81,559768.69,3.68,15211106.0,48458.45,Income Capitalization Approach,2026-05-03T16:49:16.513364+08:00
SG-COM-GBWAQK,Industrial/Warehouse,99-year Leasehold,4503.1,Outside Central Region,4,>800m,Light manufacturing,Prime,True,10.6,10,68.3,14.19,418972.89,6.69,6262674.0,1390.75,Comparable Sales Approach (cross-checked with Income Capitalization),2025-03-10T01:52:19.513364+08:00
SG-COM-P57YNW,Office,Freehold,854.8,Rest of Central Region,27,400m-800m,SME mixed tenants,Grade B,False,3.3,7,84.7,50.54,351280.78,4.44,7911729.0,9255.65,Income Capitalization Approach,2025-05-20T20:02:12.513364+08:00
SG-COM-F95MA4,Industrial/Warehouse,999-year Leasehold,595.7,Outside Central Region,28,400m-800m,Logistics/warehousing,Standard,True,8.9,1,79.7,20.46,93252.99,7.05,1322737.0,2220.48,Comparable Sales Approach (cross-checked with Income Capitalization),2026-01-04T05:32:19.513364+08:00
SG-COM-BDAG7R,Industrial/Warehouse,99-year Leasehold,2804.5,Outside Central Region,16,>800m,Logistics/warehousing,Prime,True,7.3,3,89.9,20.03,484805.25,6.81,7119020.0,2538.43,Comparable Sales Approach (cross-checked with Income Capitalization),2026-08-10T07:12:56.513364+08:00
SG-COM-G8OZTE,Office,999-year Leasehold,2309.7,Core Central Region,19,400m-800m,SME mixed tenants,Grade C,True,3.3,2,71.4,84.4,1336187.69,3.26,40987352.0,17745.75,Income Capitalization Approach,2025-11-20T07:05:32.513364+08:00
SG-COM-Z891Y0,Office,99-year Leasehold,234.4,Rest of Central Region,35,Within 400m,SME mixed tenants,Grade C,False,2.7,9,95.5,53.92,115872.96,4.06,2854014.0,12175.83,Income Capitalization Approach,2025-04-02T18:09:43.513364+08:00
SG-COM-8T6OLD,Office,99-year Leasehold,946.0,Core Central Region,1,Within 400m,Single major tenant (MNC),Grade A,True,3.1,8,84.7,106.59,819902.56,3.3,24845532.0,26263.78,Income Capitalization Approach,2026-04-28T21:14:56.513364+08:00
SG-COM-QWOEPV,Retail/Shop,99-year Leasehold,50.0,Rest of Central Region,34,Within 400m,Convenience/neighbourhood retail,Prime,True,3.5,9,82.7,161.54,64124.92,4.72,1358579.0,27171.58,Income Capitalization Approach,2026-08-18T23:34:04.513364+08:00
SG-COM-ETNVA3,Retail/Shop,99-year Leasehold,441.3,Rest of Central Region,22,>800m,Fashion & lifestyle mix,Basic,False,3.3,8,86.6,108.74,398944.41,4.45,8965043.0,20315.08,Income Capitalization Approach,2026-08-16T14:55:30.513364+08:00
SG-COM-OODPOC,Retail/Shop,99-year Leasehold,657.0,Rest of Central Region,9,400m-800m,F&B anchor,Prime,True,2.8,9,71.4,115.18,518694.79,4.74,10942928.0,16655.9,Income Capitalization Approach,2025-03-21T21:24:53.513364+08:00
SG-COM-UKMCXF,Office,999-year Leasehold,4596.2,Outside Central Region,28,400m-800m,Single major tenant (MNC),Grade C,False,2.6,10,81.6,22.76,819469.07,4.88,16792399.0,3653.54,Income Capitalization Approach,2025-05-08T08:29:47.513364+08:00
SG-COM-VP0OX7,Industrial/Warehouse,999-year Leasehold,4850.8,Outside Central Region,1,400m-800m,Data centre/specialized use,Basic,False,9.6,2,95.8,17.88,797659.65,7.37,10823062.0,2231.19,Comparable Sales Approach (cross-checked with Income Capitalization),2024-09-17T21:07:12.513364+08:00
SG-COM-JEVFH1,Retail/Shop,99-year Leasehold,133.6,Rest of Central Region,21,400m-800m,Convenience/neighbourhood retail,Basic,False,2.7,9,87.5,78.27,87837.72,4.36,2014627.0,15079.54,Income Capitalization Approach,2026-07-31T14:48:12.513364+08:00
SG-COM-YAVXL0,Retail/Shop,Freehold,192.6,Rest of Central Region,18,Within 400m,Convenience/neighbourhood retail,Basic,False,2.7,1,87.9,113.36,184236.73,4.61,3996458.0,20750.04,Income Capitalization Approach,2025-04-23T18:27:51.513364+08:00
SG-COM-ZWJKTD,Retail/Shop,Freehold,533.0,Outside Central Region,30,>800m,Fashion & lifestyle mix,Standard,False,3.2,10,76.1,33.13,129004.4,5.06,2549494.0,4783.29,Income Capitalization Approach,2024-12-10T22:36:10.513364+08:00
SG-COM-O9X4L0,Office,99-year Leasehold,4797.4,Outside Central Region,29,400m-800m,SME mixed tenants,Grade C,False,3.2,4,89.4,30.47,1254547.58,5.08,24695819.0,5147.75,Income Capitalization Approach,2024-09-30T18:17:54.513364+08:00
SG-COM-0GHPWZ,Industrial/Warehouse,99-year Leasehold,2284.8,Rest of Central Region,5,400m-800m,Light manufacturing,Standard,True,10.2,2,77.2,19.55,331042.3,6.16,5374063.0,2352.09,Comparable Sales Approach (cross-checked with Income Capitalization),2026-05-08T20:54:59.513364+08:00
SG-COM-9DX8G8,Retail/Shop,Freehold,128.6,Core Central Region,24,Within 400m,Convenience/neighbourhood retail,Prime,False,2.9,9,83.3,261.43,268851.6,3.62,7426840.0,57751.48,Income Capitalization Approach,2026-08-19T14:32:35.513364+08:00
SG-COM-4FHHDN,Retail/Shop,99-year Leasehold,490.1,Outside Central Region,17,>800m,Fashion & lifestyle mix,Standard,False,3.8,7,100.0,76.65,360635.18,5.42,6653786.0,13576.38,Income Capitalization Approach,2024-10-17T19:17:32.513364+08:00
SG-COM-PQ3PGY,Office,99-year Leasehold,4336.4,Core Central Region,13,Within 400m,SME mixed tenants,Grade A,False,3.0,6,93.1,91.75,3555955.54,3.32,107107095.0,24699.54,Income Capitalization Approach,2026-02-05T10:21:30.513364+08:00
SG-COM-XQXG2J,Retail/Shop,Freehold,340.0,Outside Central Region,33,>800m,Convenience/neighbourhood retail,Standard,True,4.4,2,91.7,57.01,170635.95,5.25,3250209.0,9559.44,Income Capitalization Approach,2026-06-01T17:47:02.513364+08:00
SG-COM-BOISQ7,Retail/Shop,Freehold,1750.9,Core Central Region,22,Within 400m,Convenience/neighbourhood retail,Standard,False,3.8,4,99.9,171.8,2884836.63,3.59,80357566.0,45895.01,Income Capitalization Approach,2025-10-17T23:42:04.513364+08:00
SG-COM-ODS2JL,Office,Freehold,442.2,Core Central Region,6,Within 400m,SME mixed tenants,Grade B,False,3.3,3,86.2,108.85,398314.09,3.47,11478792.0,25958.37,Income Capitalization Approach,2026-08-23T09:35:05.513364+08:00
SG-COM-G0GJDN,Industrial/Warehouse,Freehold,2649.9,Outside Central Region,32,>800m,Data centre/specialized use,Basic,True,10.3,8,99.5,15.02,380183.91,7.27,5229490.0,1973.47,Comparable Sales Approach (cross-checked with Income Capitalization),2026-01-03T14:58:13.513364+08:00
SG-COM-5PE1MF,Industrial/Warehouse,99-year Leasehold,4104.9,Outside Central Region,36,400m-800m,Light manufacturing,Standard,False,7.2,9,61.7,16.04,389998.86,6.95,5611494.0,1367.02,Comparable Sales Approach (cross-checked with Income Capitalization),2026-02-04T21:50:21.513364+08:00
SG-COM-AMFTPX,Office,999-year Leasehold,439.3,Rest of Central Region,33,>800m,Multi-tenanted corporates,Grade C,False,2.6,4,84.8,52.62,188182.46,4.42,4257522.0,9691.6,Income Capitalization Approach,2024-09-20T05:24:02.513364+08:00
SG-COM-JCEDJZ,Industrial/Warehouse,Freehold,500.0,Outside Central Region,28,>800m,Light manufacturing,Basic,False,8.6,2,74.9,14.95,53748.24,7.4,726328.0,1452.66,Comparable Sales Approach (cross-checked with Income Capitalization),2025-01-29T01:54:23.513364+08:00
SG-COM-TNIFFJ,Retail/Shop,99-year Leasehold,244.1,Outside Central Region,22,400m-800m,Fashion & lifestyle mix,Standard,True,3.1,5,83.2,50.53,98517.1,5.75,1713341.0,7019.01,Income Capitalization Approach,2026-09-04T17:10:48.513364+08:00
SG-COM-RV88J0,Business Park/Mixed-Use,99-year Leasehold,1795.9,Rest of Central Region,4,>800m,Tech/R&D tenants,Standard,True,6.5,3,71.8,44.42,549865.39,5.35,10277858.0,5722.96,Income Capitalization Approach,2025-07-21T04:05:07.513364+08:00
SG-COM-E27VTN,Office,99-year Leasehold,858.9,Outside Central Region,7,>800m,Multi-tenanted corporates,Grade A,True,2.7,5,99.0,31.73,259011.53,5.11,5068719.0,5901.41,Income Capitalization Approach,2026-06-01T22:33:15.513364+08:00
SG-COM-58ZC53,Office,999-year Leasehold,1354.6,Rest of Central Region,23,400m-800m,Single major tenant (MNC),Grade B,False,2.9,10,91.9,52.02,621681.81,4.41,14097093.0,10406.83,Income Capitalization Approach,2025-02-28T11:21:46.513364+08:00
SG-COM-MJ1V19,Retail/Shop,999-year Leasehold,176.4,Core Central Region,31,400m-800m,Fashion & lifestyle mix,Standard,True,4.8,8,91.1,236.46,364792.48,4.09,8919132.0,50561.97,Income Capitalization Approach,2024-11-18T05:04:04.513364+08:00
SG-COM-N4Q4I3,Office,Freehold,692.5,Outside Central Region,27,400m-800m,SME mixed tenants,Grade B,False,3.0,10,63.3,42.97,180825.67,4.75,3806856.0,5497.26,Income Capitalization Approach,2026-03-14T06:24:20.513364+08:00
SG-COM-ZQ7O0S,Industrial/Warehouse,99-year Leasehold,2064.9,Rest of Central Region,11,400m-800m,Logistics/warehousing,Standard,True,6.0,4,88.0,24.39,425465.87,6.26,6796579.0,3291.48,Comparable Sales Approach (cross-checked with Income Capitalization),2025-09-11T03:51:35.513364+08:00
SG-COM-FK2R4E,Retail/Shop,60-year Leasehold,329.5,Outside Central Region,25,>800m,Convenience/neighbourhood retail,Standard,False,3.1,7,97.4,61.86,190587.99,5.78,3297370.0,10007.19,Income Capitalization Approach,2024-12-10T17:29:43.513364+08:00
SG-COM-1690QC,Office,99-year Leasehold,295.1,Core Central Region,13,Within 400m,SME mixed tenants,Grade B,False,3.1,5,96.6,82.89,226840.04,3.4,6671766.0,22608.49,Income Capitalization Approach,2025-07-10T02:40:05.513364+08:00
SG-COM-HX51V5,Retail/Shop,Freehold,296.6,Core Central Region,18,400m-800m,Convenience/neighbourhood retail,Prime,False,3.2,2,82.0,201.18,469722.15,3.53,13306576.0,44863.71,Income Capitalization Approach,2026-06-17T10:59:34.513364+08:00
SG-COM-LLDWGJ,Industrial/Warehouse,60-year Leasehold,1735.3,Outside Central Region,26,400m-800m,Data centre/specialized use,Standard,False,9.3,3,81.8,18.01,245421.62,7.09,3461518.0,1994.77,Comparable Sales Approach (cross-checked with Income Capitalization),2024-09-27T15:49:19.513364+08:00
SG-COM-D4H5IC,Industrial/Warehouse,999-year Leasehold,5371.8,Outside Central Region,26,>800m,Light manufacturing,Standard,False,9.2,1,61.3,14.78,467224.9,6.97,6703370.0,1247.88,Comparable Sales Approach (cross-checked with Income Capitalization),2026-08-01T02:55:04.513364+08:00
SG-COM-9KZDGO,Retail/Shop,99-year Leasehold,997.8,Outside Central Region,15,Within 400m,Fashion & lifestyle mix,Standard,False,3.3,9,96.0,43.11,396427.7,5.44,7287274.0,7303.34,Income Capitalization Approach,2026-05-26T03:29:28.513364+08:00
SG-COM-1AW2DP,Office,99-year Leasehold,3087.3,Rest of Central Region,12,>800m,SME mixed tenants,Grade C,True,3.6,4,75.5,60.14,1345737.77,3.85,34954228.0,11321.94,Income Capitalization Approach,2026-03-23T14:33:21.513364+08:00
SG-COM-8T10OZ,Office,99-year Leasehold,2657.3,Core Central Region,30,400m-800m,Single major tenant (MNC),Grade C,False,2.9,5,87.6,96.29,2151776.27,3.6,59771563.0,22493.34,Income Capitalization Approach,2026-05-29T17:30:39.513364+08:00
SG-COM-8LB2LX,Industrial/Warehouse,Freehold,1435.7,Rest of Central Region,0,Within 400m,Data centre/specialized use,Standard,True,6.2,10,94.5,17.73,230927.41,6.51,3547272.0,2470.76,Comparable Sales Approach (cross-checked with Income Capitalization),2026-03-28T08:20:14.513364+08:00
SG-COM-FH1BR1,Industrial/Warehouse,99-year Leasehold,17688.1,Rest of Central Region,27,>800m,Data centre/specialized use,Standard,True,6.1,5,98.4,20.88,3488815.56,6.14,56821100.0,3212.39,Comparable Sales Approach (cross-checked with Income Capitalization),2025-10-28T10:05:35.513364+08:00
